id,keyword,location,text,target,word_count,mean_word_length,lexical_diversity,stop_word_count,url_count,punctuation_count,hashtag_count,text_clean,keyword_clean,text_tokens,text_lemma,keyword_disaster_rate
8948,screamed,singapore (´｡• ᵕ •｡`),"i legit fucking screamed and my mom screamed back from outside my room ""have u literally gone insane?""",0,18,4.722222222222222,0.8888888888888888,5,0,3,0,i legit fucking screamed and my mom screamed back from outside my room have u literally gone insane,screamed,legit fucking screamed mom screamed back outside room literally gone insane,I legit fuck scream and my mom scream back from outside my room have u literally go insane,0.0625
7971,oil%20spill,,"oysters have been in short supply because of environmental issues, i think possibly related to the oil spill. cherish these",0,20,5.2,1.0,9,0,2,0,oysters have been in short supply because of environmental issues i think possibly related to the oil spill cherish these,oil spill,oysters short supply environmental issues think possibly related oil spill cherish,oyster have be in short supply because of environmental issue I think possibly relate to the oil spill cherish these,0.16363636363636364
1501,bomb,BANGTAN'S CASA,bangtan bomb has english subs finally https://t.co/io7xds8xjl,0,7,5.333333333333333,1.0,1,1,5,0,bangtan bomb has english subs finally,bomb,bangtan bomb english subs finally,bangtan bomb have english sub finally,0.1
859,blaze,liverpool uk,#findstolenmollywn6 ⬇️⬇️have you seen me in your area please⬇️⬇️ i’m black &amp; white with a black 🖤 on my right side / white…,0,23,3.727272727272727,0.9565217391304348,8,0,4,1,findstolenmollywn6 have you seen me in your area please i m black white with a black on my right side white,blaze,findstolenmollywn6 seen area please black white black right side white,findstolenmollywn6 have you see I in your area please I m black white with a black on my right side white,0.17391304347826086
2806,crushed,,sassenach notebook crushed by the muscular girl – part 2 total destruction punching and breaking apart… https://t.co/zrtelex8kr,0,17,5.5,1.0,3,1,5,0,sassenach notebook crushed by the muscular girl part 2 total destruction punching and breaking apart,crushed,sassenach notebook crushed muscular girl part total destruction punching breaking apart,sassenach notebook crush by the muscular girl part 2 total destruction punch and break apart,0.025
8280,quarantine,New York City,"belated hannukah, christmas and happy new year! here's charlie, recovering in quarantine from black mold exposure.… https://t.co/5qmr8lt4yz",0,17,6.25,1.0,3,1,10,0,belated hannukah christmas and happy new year here is charlie recovering in quarantine from black mold exposure,quarantine,belated hannukah christmas happy new year charlie recovering quarantine black mold exposure,belate hannukah christmas and happy new year here be charlie recover in quarantine from black mold exposure,0.0425531914893617
7637,nuclear%20disaster,Treaty 4 territory,i feel like “an incident at the nuclear facility” and “no need for concern” is exactly how every disaster movie starts... #p…,0,22,4.5,1.0,7,0,4,1,i feel like an incident at the nuclear facility and no need for concern is exactly how every disaster movie starts p,nuclear disaster,feel like incident nuclear facility need concern exactly every disaster movie starts,I feel like an incident at the nuclear facility and no need for concern be exactly how every disaster movie start p,0.20754716981132076
7788,obliterate,"IDK, where do *YOU* live? ",my brother will fall beneath my feet and cower in fear as i obliterate him with this combo!,0,18,4.111111111111111,0.9444444444444444,10,0,1,0,my brother will fall beneath my feet and cower in fear as i obliterate him with this combo,obliterate,brother fall beneath feet cower fear obliterate combo,my brother will fall beneath my foot and cower in fear as I obliterate he with this combo,0.09230769230769231
725,battle,,0948f5af :battle id i need backup! lvl 100 tiamat omega ayr https://t.co/gunmberpgn,0,12,4.454545454545454,1.0,1,1,7,0,0948f5af battle id i need backup lvl 100 tiamat omega ayr,battle,0948f5af battle need backup lvl 100 tiamat omega ayr,0948f5af battle i d I need backup lvl 100 tiamat omega ayr,0.0
7310,mass%20murder,"Georgia, USA",of course you are right big guy as you know everything about me. including that i am an ex republican because of c… https://t.co/bgd3exquaf,0,24,4.043478260869565,0.9166666666666666,12,1,6,0,of course you are right big guy as you know everything about me including that i am an ex republican because of c,mass murder,course right big guy know everything including republican,of course you be right big guy as you know everything about I include that I be an ex republican because of c,0.0958904109589041
10528,trouble,Region Quad Axel,xiao zhan had trouble removing his robes in the xuanwu cave scene bsjdkkd https://t.co/zspjoiweyi,0,14,4.6923076923076925,1.0,4,1,5,0,xiao zhan had trouble removing his robes in the xuanwu cave scene bsjdkkd,trouble,xiao zhan trouble removing robes xuanwu cave scene bsjdkkd,xiao zhan have trouble remove his robe in the xuanwu cave scene bsjdkkd,0.12
5071,evacuated,,"pogrom in uman over shabbos: ukrainian thugs attack jews, 4 evacuated to hospitals https://t.co/0rpjwbd9ou",1,14,5.384615384615385,1.0,3,1,7,0,pogrom in uman over shabbos ukrainian thugs attack jews 4 evacuated to hospitals,evacuated,pogrom uman shabbos ukrainian thugs attack jews evacuated hospitals,pogrom in uman over shabbo ukrainian thug attack jews 4 evacuate to hospital,0.30434782608695654
10367,trapped,,i have to sneak in and out of my house after a certain time solely because my dog will literally wake up the entire… https://t.co/dzidbdcsp9,0,25,3.875,0.96,15,1,5,0,i have to sneak in and out of my house after a certain time solely because my dog will literally wake up the entire,trapped,sneak house certain time solely dog literally wake entire,I have to sneak in and out of my house after a certain time solely because my dog will literally wake up the entire,0.10344827586206896
6431,hijack,"San Jose, California",tesla hacking competition: $1 million and a free car if someone can hijack model 3 https://t.co/erk4oyj65o,0,16,4.533333333333333,1.0,4,1,7,0,tesla hacking competition 1 million and a free car if someone can hijack model 3,hijack,tesla hacking competition million free car someone hijack model,tesla hack competition 1 million and a free car if someone can hijack model 3,0.09375
2882,curfew,delhi,"for the first time in new state telangana, curfew was imposed in #bhainsa town and internet shut down after peacefuls atta…",1,21,4.75,0.9523809523809523,8,0,2,1,for the first time in new state telangana curfew was imposed in bhainsa town and internet shut down after peacefuls atta,curfew,first time new state telangana curfew imposed bhainsa town internet shut peacefuls atta,for the first time in new state telangana curfew be impose in bhainsa town and internet shut down after peaceful atta,0.1896551724137931
6816,injuries,"Zurich, Switzerland","gerald_bader : wear your helmet, concludes new study showing electronic scooter injuries have nearly tripled in the… https://t.co/7m4a4uojnx",0,18,5.882352941176471,1.0,3,1,8,0,gerald bader wear your helmet concludes new study showing electronic scooter injuries have nearly tripled in the,injuries,gerald bader wear helmet concludes new study showing electronic scooter injuries nearly tripled,gerald bader wear your helmet conclude new study show electronic scooter injury have nearly triple in the,0.3076923076923077
159,airplane%20accident,"Michigan, USA",you beat me to this response. you have to track an airplane with a surface to air missi… https://t.co/rfywvnqo2z,0,19,3.9444444444444446,0.8421052631578947,11,1,6,0,you beat me to this response you have to track an airplane with a surface to air missi,airplane accident,beat response track airplane surface air missi,you beat I to this response you have to track an airplane with a surface to air missi,0.2903225806451613
1346,body%20bag,Dublin,human remains found in bag in dublin estate https://t.co/a3aon9p1vl via,1,10,4.333333333333333,0.9,2,1,5,0,human remains found in bag in dublin estate via,body bag,human remains found bag dublin estate via,human remain find in bag in dublin estate via,0.47540983606557374
3845,destroy,"Mathura, U.P","#realgod_is_inform kabir god is the bringer of complete peace - yajurveda chapter 5 mantra 32 ""god almighty kabir"" c…",0,19,4.5,1.0,3,0,6,1,realgod is inform kabir god is the bringer of complete peace yajurveda chapter 5 mantra 32 god almighty kabir c,destroy,realgod inform kabir god bringer complete peace yajurveda chapter mantra god almighty kabir,realgod be inform kabir god be the bringer of complete peace yajurveda chapter 5 mantra 32 god almighty kabir c,0.0
8218,police,Noida,"jammu kashmir police tweets &amp; vow to take stern action as per law against dsp singh, who was apprehended with milit… https://t.co/932rk8xfkv",0,22,4.571428571428571,1.0,6,1,8,0,jammu kashmir police tweets vow to take stern action as per law against dsp singh who was apprehended with milit,police,jammu kashmir police tweets vow take stern action per law dsp singh apprehended milit,jammu kashmir police tweet vow to take stern action as per law against dsp singh who be apprehend with milit,0.21052631578947367
1499,bomb,"Tangerang, Banten",armys: bighit ayo dong bts tour bighit : ok di list armys : bighit ayo dong bts comeback bighit : ok siap armys : bighit ban…,0,26,3.8461538461538463,0.5384615384615384,0,0,5,0,armys bighit ayo dong bts tour bighit ok di list armys bighit ayo dong bts comeback bighit ok siap armys bighit ban,bomb,armys bighit ayo dong bts tour bighit list armys bighit ayo dong bts comeback bighit siap armys bighit ban,armys bighit ayo dong bts tour bighit ok di list armys bighit ayo dong bts comeback bighit ok siap armys bighit ban,0.1
